"c_table","c_facet","c_cid"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7156""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-714G""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-714G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-715A""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-715C""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-715G""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-715G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7160""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-715G""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-715G""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-7164""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-7166""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-715G""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1-716C""]}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1-716C""]}]}","recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-716C""]}]}","recordedit"
"isa:dataset_chromosome",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-716C""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-716C""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-716Y""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-716C""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-716C""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-7172""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-7174""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-716C""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-717A""]}]}","recordedit"
"isa:dataset_gene","{""and"": [{""source"": ""dataset_id"", ""choices"": [""14318""]}, {""source"": ""gene"", ""choices"": [""FACEBASE:1-4SCC""]}]}","recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-717A""]}]}","recordedit"
"isa:dataset_chromosome",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-717A""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-717A""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:strain","{""and"": [{""search"": [""FVB""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-7184""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-717A""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-717A""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:imaging_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-7188""]}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""source"": ""name"", ""choices"": [""head""]}]}","recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:image_creation_device",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:instrument",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format","{""and"": [{""search"": [""TIFF""], ""source"": ""*""}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:imaging_data",NULL,"recordedit"
"isa:thumbnail","{""and"": [{""source"": ""RID"", ""choices"": [""1-718A""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:dataset",NULL,"recordedit"
"isa:person",NULL,"recordedit"
"isa:thumbnail",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-717A""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:dataset_chromosome","{""and"": [{""source"": ""RID"", ""choices"": [""1-718G""]}]}","recordedit"
"isa:dataset_chromosome",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-718G""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-7192""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-710G""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-70ZE""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-719G""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-719G""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-719G""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""1-719G""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""3QH6""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""3QH6""]}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1WWG""]}]}","recordedit"
"isa:enhancer","{""and"": [{""source"": ""RID"", ""choices"": [""3QEJ""]}]}","recordedit"
"isa:enhancer",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:file","{""and"": [{""source"": ""RID"", ""choices"": [""26A4""]}]}","recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""2660""]}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""title"", ""choices"": [""OFC1: International Consortium to Identify Genes and Interactions Controlling Oral Clefts- Genome Wide Association Study""]}]}","recordedit"
"isa:file","{""and"": [{""source"": ""RID"", ""choices"": [""2660""]}]}","recordedit"
"isa:file","{""and"": [{""source"": ""RID"", ""choices"": [""2660""]}]}","recordedit"
"isa:project",NULL,"recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1-3X0M""]}]}","recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project","{""and"": [{""search"": [""holmes""], ""source"": ""*""}]}","recordedit"
"isa:project",NULL,"recordedit"
"isa:project",NULL,"recordedit"
"isa:project","{""and"": [{""search"": [""holmes""], ""source"": ""*""}]}","recordedit"
"isa:dataset",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type","{""and"": [{""search"": [""RNA-seq assay""], ""source"": ""*""}]}","recordedit"
"vocab:experiment_type","{""and"": [{""search"": [""RNA-seq assay""], ""source"": ""*""}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:molecule_type",NULL,"recordedit"
"vocab:molecule_type",NULL,"recordedit"
"vocab:molecule_type",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-3X1A""]}]}","recordedit"
"vocab:molecule_type","{""and"": [{""search"": [""Total RNA""], ""source"": ""*""}]}","recordedit"
"vocab:molecule_type","{""and"": [{""search"": [""Total RNA""], ""source"": ""*""}]}","recordedit"
"vocab:molecule_type",NULL,"recordedit"
"vocab:strandedness",NULL,"recordedit"
"vocab:strandedness",NULL,"recordedit"
"vocab:strandedness",NULL,"recordedit"
"vocab:rnaseq_selection","{""and"": [{""search"": [""rRNA depletion by SPIA amplification""], ""source"": ""*""}]}","recordedit"
"vocab:strandedness",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-3X1P""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71JW""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71JW""]}]}","recordedit"
"vocab:strandedness",NULL,"recordedit"
"vocab:strandedness",NULL,"recordedit"
"vocab:rnaseq_selection",NULL,"recordedit"
"vocab:rnaseq_selection",NULL,"recordedit"
"vocab:rnaseq_selection",NULL,"recordedit"
"vocab:rnaseq_selection","{""and"": [{""search"": [""rRNA depletion by SPIA amplification""], ""source"": ""*""}]}","recordedit"
"vocab:rnaseq_selection",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71JY""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71JY""]}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""sag""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71KG""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71KG""]}]}","recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71KJ""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71KJ""]}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""C57BL/6J""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71M4""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71M4""]}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:strain","{""and"": [{""search"": [""C57BL/6J""], ""source"": ""*""}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71M6""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71M6""]}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:strandedness",NULL,"recordedit"
"vocab:molecule_type",NULL,"recordedit"
"vocab:stage","{""and"": [{""search"": [""E16.5""], ""source"": ""*""}]}","recordedit"
"vocab:stage","{""and"": [{""search"": [""E16.5""], ""source"": ""*""}]}","recordedit"
"vocab:stage","{""and"": [{""search"": [""E16.5""], ""source"": ""*""}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:molecule_type",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71MR""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71MR""]}]}","recordedit"
"vocab:molecule_type",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71MT""]}]}","recordedit"
"vocab:strandedness",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71MT""]}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""sagi""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:strandedness",NULL,"recordedit"
"vocab:target_of_assay",NULL,"recordedit"
"isa:experiment",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:experiment_type",NULL,"recordedit"
"vocab:species","{""and"": [{""search"": [""Mus musculus""], ""source"": ""*""}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-3X22""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:rnaseq_selection",NULL,"recordedit"
"vocab:rnaseq_selection",NULL,"recordedit"
"vocab:rnaseq_selection",NULL,"recordedit"
"vocab:target_of_assay",NULL,"recordedit"
"vocab:target_of_assay",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:specimen","{""and"": [{""search"": [""cryostat slice sample""], ""source"": ""*""}]}","recordedit"
"vocab:specimen","{""and"": [{""search"": [""cryostat slice sample""], ""source"": ""*""}]}","recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""Fgfr2+/S252W; EIIA-Cre""], ""source"": ""*""}]}","recordedit"
"vocab:genotype","{""and"": [{""search"": [""Fgfr2+/S252W; EIIA-Cre""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:species","{""and"": [{""search"": [""Mus musculus""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage","{""and"": [{""search"": [""E16.5""], ""source"": ""*""}]}","recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""par""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""sagi""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""par""], ""source"": ""*""}]}","recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:anatomy","{""and"": [{""search"": [""parieta""], ""source"": ""*""}]}","recordedit"
"vocab:anatomy","{""and"": [{""search"": [""parieta""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""sag""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""pa""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""pa""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:anatomy",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parieta""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parieta""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""suture""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""pari""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""pari""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""suture""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchy""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchy""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""s""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
