"c_table","c_facet","c_cid"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P0""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P0""]}]}","recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P2""]}]}","recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P2""]}]}","recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1H0""]}]}","recordedit"
"Vocab:Status",NULL,"recordedit"
"Vocab:Status",NULL,"recordedit"
"Vocab:Status",NULL,"recordedit"
"Vocab:Status",NULL,"recordedit"
"Vocab:Status",NULL,"recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1H0""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:Sequencing_Study_Collection","{""and"": [{""source"": ""Sequencing_Study_RID"", ""choices"": [""16-DYNM""]}, {""source"": ""Collection_RID"", ""choices"": [""16-DYNJ""]}]}","recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-DYNM""]}]}","recordedit"
"Vocab:Sequencing_Type",NULL,"recordedit"
"Vocab:Sequencing_Type",NULL,"recordedit"
"Vocab:Sequencing_Type",NULL,"recordedit"
"Vocab:Sequencing_Type",NULL,"recordedit"
"Vocab:Sequencing_Type",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocab:Specimen",NULL,"recordedit"
"Vocab:Specimen",NULL,"recordedit"
"Vocab:Specimen",NULL,"recordedit"
"Vocab:Specimen",NULL,"recordedit"
"Vocab:Specimen",NULL,"recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Molecule_Type","{""and"": [{""search"": [""metabolite""], ""source"": ""*""}]}","recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Molecule_Type","{""and"": [{""search"": [""metabolite""], ""source"": ""*""}]}","recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P4""]}]}","recordedit"
"Vocab:Molecule_Type","{""and"": [{""search"": [""metabolite""], ""source"": ""*""}]}","recordedit"
"Vocab:Molecule_Type",NULL,"recordedit"
"Vocab:Molecule_Type","{""and"": [{""search"": [""metabolite""], ""source"": ""*""}]}","recordedit"
"RNASeq:Experiment",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P6""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Vocabulary:Developmental_Stage","{""and"": [{""search"": [""day 0""], ""source"": ""*""}]}","recordedit"
"Vocabulary:Developmental_Stage","{""and"": [{""search"": [""day 0""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""day 0""], ""source"": ""*""}]}","recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""day 0""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""day 0""], ""source"": ""*""}]}","recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""day 0""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""day 0""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": [{""outbound"": [""Gene_Expression"", ""Specimen_Species_fkey""]}, ""RID""], ""choices"": [""14-4MFR""]}]}","recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": [{""outbound"": [""Gene_Expression"", ""Specimen_Species_fkey""]}, ""RID""], ""choices"": [""14-4MFR""]}]}","recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line","{""and"": [{""search"": [""H9""], ""source"": ""*""}]}","recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""16-eip""], ""source"": ""*""}]}","recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""16-eip""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""-e1p6""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""-e1p6""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""16-e1p6""], ""source"": ""*""}]}","recordedit"
"Gene_Expression:Specimen","{""and"": [{""search"": [""16-e1p6""], ""source"": ""*""}]}","recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P6""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": ""Stage_Detail"", ""choices"": [""day0""]}]}","recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": ""Stage_Detail"", ""choices"": [""day0""]}]}","recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": ""Stage_Detail"", ""choices"": [""day0""]}]}","recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": ""Stage_Detail"", ""choices"": [""day0""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Cell_Line:Parental_Cell_Line",NULL,"recordedit"
"Cell_Line:Parental_Cell_Line","{""and"": [{""search"": [""H9""], ""source"": ""*""}]}","recordedit"
"Cell_Line:Parental_Cell_Line","{""and"": [{""search"": [""H9""], ""source"": ""*""}]}","recordedit"
"Cell_Line:Parental_Cell_Line","{""and"": [{""search"": [""H9""], ""source"": ""*""}]}","recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Person",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Principal_Investigator","{""and"": [{""search"": [""werth""], ""source"": ""*""}]}","recordedit"
"Common:Person",NULL,"recordedit"
"Common:Principal_Investigator","{""and"": [{""search"": [""werth""], ""source"": ""*""}]}","recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P6""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line","{""and"": [{""search"": [""h9""], ""source"": ""*""}]}","recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line","{""and"": [{""search"": [""h9""], ""source"": ""*""}]}","recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Person",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator","{""and"": [{""search"": [""wertheim""], ""source"": ""*""}]}","recordedit"
"Common:Principal_Investigator","{""and"": [{""search"": [""wertheim""], ""source"": ""*""}]}","recordedit"
"Common:Person",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Vocabulary:Developmental_Stage",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"Gene_Expression:Specimen_Result","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1PC""]}]}","recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1PC""]}]}","recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"Gene_Expression:Specimen_Result","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1PC""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P6""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-E1P6""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": ""Stage_Detail"", ""choices"": [""day0""]}]}","recordedit"
"Gene_Expression:Specimen","{""and"": [{""source"": ""Stage_Detail"", ""choices"": [""day0""]}]}","recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Vocabulary:Species","{""and"": [{""source"": ""Name"", ""choices"": [""Homo sapiens""]}]}","recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line",NULL,"recordedit"
"Cell_Line:Cell_Line","{""and"": [{""source"": ""Name"", ""choices"": [""H9""]}]}","recordedit"
"Cell_Line:Cell_Line","{""and"": [{""source"": ""Name"", ""choices"": [""H9""]}]}","recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Person",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator","{""and"": [{""search"": [""werth""], ""source"": ""*""}]}","recordedit"
"Common:Principal_Investigator","{""and"": [{""search"": [""werth""], ""source"": ""*""}]}","recordedit"
"Common:Person",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
